realDistance	heuristic	count
5	8411	1
5	2584	8
5	2657	10
5	12608	1
5	5069	12
5	3737	12
5	2756	10
5	1419	1
5	433	6
5	224	7
5	58	33
5	8767	1
5	2780	8
5	1580	1
5	479	6
5	254	21
5	74	55
5	8946	1
5	2879	8
5	1784	1
5	568	6
5	9160	1
5	2997	8
5	692	6
5	9567	1
5	3228	8
5	803	6
5	285	14
5	9959	1
5	3460	8
5	928	6
5	10352	1
5	3693	8
5	1056	6
5	481	11
5	218	9
5	44	629
5	161	24
5	72	42475
5	247	13
5	136	910
5	278	91
5	138	20
5	206	944
5	179	26
5	91	4
5	112	4
5	121	5
5	300	7
5	411	20
5	87	181
5	46	14
5	335	4
5	452	744
5	236	7
5	372	16
5	61	20
5	99	3291
5	21	6
5	80	4
5	95	5
5	78	7
5	449	7
5	698	11
5	267	11
5	94	7
5	486	7
5	742	11
5	297	44
5	376	5
5	239	14
5	788	33
5	892	44
5	366	44
5	944	1925
5	402	1947
5	409	10
5	839	22
5	560	7
5	613	21
5	332	22
5	653	7
5	125	5
5	103	7
5	166	5
5	227	5
5	167	14
5	250	10
5	275	5
5	299	5
5	324	5
6	109	9272
6	71	2578
6	412	176
6	87	7962
6	23	10445
6	1127	701
6	454	10214
6	5	101534
6	8	921
6	373	100
6	9	2129
6	4	113
6	641	13
6	336	24
6	138	24
6	56	6
6	43	9005
6	350	674
6	25	3970
6	129	5
6	152	191
6	51	564
6	110	43002
6	90	135
6	1383	692
6	72	20554
6	206	228
6	453	7994
6	154	7696
6	1110	7
6	44	10039
6	610	17
6	24	39186
6	209	880
6	10	19775
6	22	2522
6	153	9926
6	57	1381
6	14	394
6	16	14398
6	181	235
6	935	43
6	649	540
6	33	6165
6	134	6
6	431	1365
6	89	12285
6	135	21408
6	74	399
6	337	36
6	6	22064
6	15	4196
6	161	59
6	494	2
6	659	17
6	130	143
6	187	5
6	208	10876
6	996	172
6	374	144
6	517	8
6	108	193
6	235	1157
6	985	2
6	40	7806
6	347	5745
6	1124	7568
6	562	16
6	1046	2
6	1059	215
6	413	181
6	710	51
6	1175	2
6	1243	4
6	1312	14
6	764	17
6	876	17
6	164	8
6	537	2
6	214	96
6	190	39
6	35	2
6	592	2
6	20	44
6	217	396
6	46	69
6	131	206
6	650	2
6	751	2
6	238	5
6	805	4
6	302	5
6	253	8
6	321	8
6	860	4
6	247	5
6	58	2158
6	433	10
6	312	35
6	91	773
6	3	8
6	372	4
6	411	353
6	216	1323
6	193	1
6	200	1
6	168	1322
6	346	487
6	169	14325
6	452	186
6	52	4249
6	13	5910
6	32	578
6	99	326
6	376	1
6	239	2
6	788	3
6	892	4
6	366	4
6	228	10
6	409	2
6	944	175
6	402	177
6	300	10
6	698	1
6	335	1
6	742	1
6	839	2
6	307	1
6	179	6
6	267	1
6	340	1
6	449	1
6	297	4
6	486	1
6	560	1
6	613	3
6	332	2
6	236	1
6	653	1
6	5294	1
6	1045	7
6	7374	7
6	3737	6
6	207	9582
6	180	243
6	150	23
6	117	10
6	42	195
6	34	28637
6	2027	17
6	2756	7
6	7727	9
6	3856	1050
6	2900	2
6	4000	350
6	3425	2
6	518	348
6	2220	27
6	4801	18
6	4901	6
6	4770	2
6	3066	52
6	2997	7
6	155	84
6	11146	13
6	392	49
6	1455	39
6	4167	49
6	133	4091
6	5598	1
6	1185	7
6	173	23
6	319	21
6	2857	7
6	8064	9
6	3001	2
6	3536	2
6	2397	27
6	3173	52
6	3228	7
6	11349	13
6	1600	39
6	4290	49
6	156	184
6	2780	3
6	10746	9
6	320	48
6	1178	17
6	3927	27
6	10945	9
6	3764	4
6	4046	27
6	93	30
6	5345	996
6	5445	332
6	3857	9100
6	4670	6
6	12826	13
6	515	8722
6	2858	39
6	5207	49
6	13045	1898
6	5346	8134
6	2879	3
6	355	23
6	1315	17
6	3881	2
6	112	24
6	2961	39
6	11554	13
6	4415	49
6	3460	7
6	1771	39
6	11761	13
6	4542	49
6	4934	6
6	3282	52
6	3693	7
6	1932	39
6	11970	13
6	4671	49
6	5069	6
6	3393	52
6	3926	7
6	2015	39
6	12181	39
6	4802	147
6	5206	6
6	3506	104
6	4045	7
6	472	245
6	2188	39
6	4166	3
6	2277	39
6	3621	104
6	4289	3
6	2462	39
6	12394	13
6	4935	49
6	5932	1
6	1339	7
6	198	23
6	356	17
6	2960	7
6	8412	9
6	3104	2
6	3649	4
6	2585	27
6	5034	2
6	4414	3
6	2658	39
6	12609	13
6	5070	49
6	3738	52
6	4541	3
6	2757	39
6	6256	1
6	1420	7
6	225	23
6	434	17
6	8768	9
6	3209	2
6	2781	27
6	59	213
6	5169	2
6	6593	1
6	1581	7
6	255	69
6	480	17
6	8947	9
6	3316	2
6	2880	27
6	19	4
6	75	76
6	5306	2
6	6972	1
6	1785	7
6	92	14
6	569	17
6	9161	9
6	2998	27
6	2026	1
6	693	17
6	9568	9
6	3229	27
6	2219	1
6	111	7
6	286	49
6	804	17
6	9960	9
6	3461	27
6	2396	1
6	132	7
6	929	17
6	10353	9
6	3694	27
6	2584	3
6	1057	17
6	482	26
6	136	870
6	165	10
6	12	5473
6	45	1185
6	38	1308
6	162	151
6	73	93433
6	219	17
6	224	2
6	3392	5
6	1931	2
6	430	11
6	137	9066
6	248	30
6	121	4
6	479	2
6	254	15
6	3505	10
6	2014	5
6	279	210
6	282	14
6	139	85
6	1599	2
6	3172	5
6	514	890
6	1770	2
6	3281	5
6	2187	5
6	471	25
6	315	17
6	2276	5
6	3620	10
6	2461	5
6	2657	5
6	568	2
6	3065	5
6	692	2
6	803	2
6	285	4
6	194	2
6	928	2
6	222	2
6	1056	2
6	251	20
6	113	17
6	1177	2
6	1314	2
6	354	2
6	1454	2
6	391	2
6	122	9
6	234	190
6	205	6
6	96	10
6	246	1
6	213	2
6	875	7
6	301	34
6	1058	20
6	80	3
6	1047	1
6	88	745
6	107	5
6	47	77
6	311	1
6	252	2
6	934	4
6	1176	3
6	120	2
6	709	3
6	1123	704
6	763	7
6	237	34
6	995	16
6	432	2
6	516	2
6	561	22
6	609	1
6	658	1
6	334	555
6	103	2041
6	62	95
6	178	3
6	66	20
6	48	3
6	31	12
6	100	7271
6	189	6
6	269	3
6	241	3
6	81	19
6	85	4
6	259	190
6	221	3
6	1008	175
6	956	1
6	79	22
6	960	525
6	450	18
6	699	42
6	268	46
6	95	22
6	487	18
6	743	42
6	298	184
6	377	9
6	240	44
6	789	126
6	893	168
6	367	184
6	945	7350
6	403	8142
6	410	18
6	840	84
6	614	54
6	333	92
6	654	18
6	126	9
6	230	3
6	104	22
6	167	9
6	276	9
6	325	9
7	23	2525
7	502	146
7	33	374
7	87	6
7	1062	20
7	413	115
7	1321	4
7	88	1385
7	1392	166
7	24	10958
7	1128	4729
7	6	45194
7	72	214
7	15	254
7	4	16
7	9	16
7	209	15
7	999	4
7	374	44
7	10	4149
7	22	22
7	5	60
7	642	15
7	134	350
7	39	368
7	337	7
7	217	633
7	26	5838
7	130	18
7	110	30995
7	52	6351
7	153	1516
7	57	5
7	44	238
7	351	1698
7	111	2599
7	139	16
7	454	8249
7	453	1488
7	373	17
7	40	365
7	1384	3600
7	73	63619
7	236	1474
7	1111	39
7	45	9990
7	155	7608
7	1252	1
7	25	9395
7	611	27
7	207	1516
7	649	3
7	674	432
7	210	3606
7	455	16327
7	11	58
7	561	5
7	154	5943
7	58	516
7	56	5
7	61	1237
7	169	4702
7	137	1210
7	91	342
7	182	2
7	936	111
7	3856	349
7	5445	155
7	1611	332
7	650	3860
7	34	5982
7	16	2791
7	135	3795
7	89	1294
7	431	6
7	90	32168
7	432	4341
7	136	10850
7	75	110
7	338	41
7	17	10374
7	162	25
7	495	7
7	660	27
7	237	2
7	131	54
7	188	6
7	997	444
7	412	28
7	375	164
7	109	24
7	518	7
7	986	10
7	41	788
7	348	1062
7	1125	19536
7	563	14
7	1047	10
7	1060	555
7	414	208
7	711	81
7	301	2
7	1176	15
7	336	2
7	1244	13
7	1313	61
7	765	27
7	877	27
7	250	2
7	165	7
7	538	7
7	215	36
7	315	3
7	36	11
7	191	7
7	32	3
7	593	7
7	21	124
7	350	181
7	47	73
7	218	381
7	651	7
7	752	7
7	239	2
7	1127	3
7	806	17
7	303	2
7	254	7
7	322	7
7	861	20
7	248	6
7	434	7
7	180	22
7	313	6
7	129	1
7	71	6
7	12	2
7	8	7
7	51	4
7	995	4
7	1058	5
7	194	2
7	201	3
7	1008	142
7	967	126
7	1053	126
7	147	127
7	13	637
7	1931	1
7	4541	1
7	430	2
7	168	3
7	4670	1
7	3392	1
7	5345	166
7	514	178
7	43	387
7	278	3
7	185	1190
7	170	8413
7	347	1381
7	7	3672
7	1123	176
7	53	5518
7	92	2
7	14	1026
7	99	12
7	132	207
7	100	625
7	377	2
7	240	8
7	789	8
7	893	15
7	367	19
7	516	1
7	1243	2
7	229	3
7	2014	1
7	4801	3
7	3505	2
7	410	4
7	945	1022
7	403	1204
7	875	1
7	3172	1
7	699	2
7	934	1
7	3281	1
7	743	2
7	3620	2
7	840	6
7	3737	1
7	308	3
7	2187	1
7	471	5
7	268	4
7	1312	2
7	59	2
7	341	3
7	2276	1
7	311	1
7	450	2
7	298	16
7	609	1
7	2461	1
7	4934	1
7	346	2
7	487	2
7	658	1
7	2657	1
7	5069	1
7	709	3
7	2756	1
7	5206	1
7	614	6
7	2857	1
7	333	8
7	2960	1
7	763	1
7	3065	1
7	654	2
--- end of histogram ---
realDistance	heuristic	count
0	0	2250
1	1	2250
2	2	6578
2	1	900
3	3	9112
3	2	16724
3	1	225
4	4	2438
4	3	59992
4	2	19530
5	4	39523
5	3	175432
5	2	23648
5	5	169
6	3	460692
6	4	188118
6	2	38733
6	5	8357
7	4	132925
7	3	234660
7	5	10170
7	2	12340
--- end of histogram ---
