realDistance	heuristic	count
5	552	193
5	3	112
5	453	289
5	330	2950
5	364	102
5	90	574
5	42	9344
5	482	30
5	561	58
5	525	305
5	78	928
5	606	93
5	570	212
5	113	36
5	642	5
5	526	49
5	45	4684
5	149	1024
5	126	580
5	153	246
5	166	53
5	162	325
5	185	362
5	130	263
5	150	425
5	163	66
5	189	26
5	414	304
5	329	1343
5	297	563
5	401	368
5	437	24
5	365	726
5	331	373
5	81	601
5	50	368
5	91	38
5	334	31
5	254	119
5	280	271
5	255	300
5	33	127
5	27	16
5	28	154
5	32	126
5	29	1336
5	30	2613
5	117	7
5	502	39
5	299	16
5	445	14
5	89	18
5	125	2
5	400	32
5	436	1
5	296	110
5	582	22
5	490	72
5	534	69
5	221	28
5	127	332
5	152	29
5	165	26
5	188	18
5	186	29
5	222	21
5	184	21
5	129	18
5	262	462
5	295	643
5	328	18
5	260	44
5	298	315
5	333	22
5	265	28
5	11	23
5	65	13
5	225	120
5	279	48
5	200	38
5	229	10
5	31	2433
5	304	2
5	46	59
5	183	2
5	141	7
5	139	4
5	59	127
5	34	836
5	66	216
5	354	26
5	406	2
5	391	57
5	483	12
5	355	11
5	480	2
5	455	18
5	111	34
5	155	13
5	562	4
5	417	3
5	430	14
5	392	18
5	35	49
5	160	2
5	128	2
5	158	3
5	134	11
5	109	43
5	115	7
5	161	6
5	131	25
5	231	118
5	198	9
5	199	18
5	173	3
5	281	29
5	251	91
5	256	69
5	305	30
5	64	4
5	301	10
5	234	12
5	284	3
5	259	5
5	20	76
5	36	35
5	21	79
5	37	29
5	180	9
5	164	16
5	142	2
5	181	3
5	22	4
5	24	8
5	379	3
5	441	4
5	380	1
5	252	13
5	18	4
5	23	6
5	108	2
5	148	6
5	61	1
5	157	2
5	196	1
--- end of histogram ---
realDistance	heuristic	count
0	0	4608
1	1	16128
2	1	24192
2	2	35776
3	1	20160
3	2	143424
3	3	89056
4	1	10080
4	2	510000
4	3	282544
5	1	1296
5	2	234838
5	3	198913
5	4	18728
--- end of histogram ---
