realDistance	heuristic	count
8	48	55
8	60	48
8	61	116
8	19	7
8	21	20
8	49	4
8	38	4
8	36	2
8	28	7
8	123	1
8	80	1
8	89	2
8	37	4
8	121	1
8	78	1
9	8	993
9	6	244
9	32	780
9	57	371
9	33	593
9	58	256
9	44	140
9	36	15
9	24	1772
9	37	64
9	4	16
9	12	95
9	7	473
9	28	274
9	34	116
9	9	1068
9	22	820
9	25	867
9	41	380
9	38	323
9	21	176
9	27	554
9	43	194
9	40	722
9	5	104
9	18	728
9	15	360
9	14	92
9	23	203
9	73	17
9	48	12
9	31	23
9	11	105
9	122	8
9	121	3
9	79	8
9	78	3
9	26	78
9	19	365
9	10	224
9	17	164
9	16	551
9	13	103
9	30	22
9	20	79
9	123	3
9	39	20
9	80	3
9	88	16
9	45	17
9	46	1
9	29	7
9	72	7
9	89	6
9	50	12
9	54	4
9	49	8
9	61	5
9	62	2
9	87	4
9	55	4
9	51	4
10	7	574
10	9	1338
10	70	34
10	71	85
10	6	339
10	10	1904
10	12	254
10	13	489
10	8	882
10	56	38
10	11	609
10	72	172
10	5	13
10	55	19
10	17	56
10	16	49
10	52	92
10	51	17
10	44	54
10	33	53
10	45	16
10	43	56
10	41	31
10	60	8
10	42	124
10	40	29
10	61	70
10	18	24
10	14	74
10	73	36
10	57	12
10	4	52
10	15	24
10	62	39
10	53	12
10	31	25
10	39	9
10	32	53
10	34	5
10	29	11
10	27	8
10	28	31
10	26	16
10	30	11
10	50	9
10	25	4
10	21	1
10	20	1
10	75	2
10	38	1
10	64	2
10	22	1
10	24	1
11	7	187
11	22	221
11	24	880
11	40	460
11	38	68
11	23	147
11	39	108
11	9	269
11	8	144
11	27	678
11	43	73
11	25	243
11	6	46
11	10	181
11	16	388
11	14	264
11	18	1113
11	19	217
11	28	155
11	21	56
11	30	30
11	17	169
11	26	117
11	32	7
11	48	7
11	41	66
11	13	64
11	11	88
11	15	98
11	12	89
11	44	6
11	31	7
11	20	9
11	29	7
11	5	19
11	4	2
12	8	473
12	10	560
12	11	736
12	6	75
12	13	103
12	42	29
12	31	10
12	41	9
12	30	6
12	7	130
12	14	115
12	9	532
12	12	93
12	5	33
12	40	13
12	45	3
12	34	3
12	44	4
12	33	8
12	18	7
12	43	7
12	28	16
12	26	10
12	32	15
12	39	3
12	25	3
12	29	3
13	10	56
13	8	28
13	9	11
13	5	3
13	18	531
13	27	246
13	16	368
13	25	166
13	15	60
13	24	25
13	17	40
13	26	24
13	6	17
13	11	21
13	19	44
13	28	26
13	21	48
13	30	30
13	12	117
13	14	171
13	13	28
13	22	2
13	31	2
14	7	104
14	12	101
14	9	247
14	14	23
14	11	264
14	6	3
14	10	90
14	8	36
14	5	8
15	10	41
15	14	152
15	12	101
15	16	57
15	18	85
15	9	4
15	13	12
15	17	8
15	15	5
15	19	5
16	6	16
16	10	86
16	8	39
16	12	94
--- end of histogram ---
realDistance	heuristic	count
0	0	384
1	1	768
2	1	576
2	2	1112
3	1	192
3	2	2520
3	3	1328
4	2	4608
4	3	2690
4	1	24
5	2	6088
5	3	6211
5	4	722
6	2	7092
6	3	8135
6	4	1273
7	2	5079
7	3	11435
7	4	3906
7	5	104
8	2	3252
8	3	9314
8	4	3412
8	5	240
9	3	6819
9	2	473
9	4	6517
9	5	864
9	6	8
10	3	4167
10	4	2816
10	2	230
10	5	652
10	6	4
11	4	4068
11	3	752
11	5	1753
11	6	110
12	4	1406
12	3	890
12	5	648
12	6	55
13	5	1012
13	4	712
13	6	340
14	4	316
14	5	319
14	6	170
14	3	71
15	6	310
15	5	160
16	6	155
16	5	80
--- end of histogram ---
